0.08811936936936943, 0.7514400921658987, 0, Point
0.11392642642642647, 0.7514400921658987, 0, x error upper
0.06465840840840875, 0.7514400921658987, 0, x error lower
0.08811936936936943, 0.7754416282642089, 0, y error upper
0.08811936936936943, 0.7298387096774184, 0, y error lower
0.1491178678678679, 0.5114247311827955, 1, Point
0.17492492492492484, 0.5114247311827955, 1, x error upper
0.12331081081081102, 0.5114247311827955, 1, x error lower
0.1491178678678679, 0.5618279569892484, 1, y error upper
0.1491178678678679, 0.4610215053763431, 1, y error lower
0.21950075075075082, 0.3458141321044548, 2, Point
0.2570382882882881, 0.3458141321044548, 2, x error upper
0.18196321321321351, 0.3458141321044548, 2, x error lower
0.21950075075075082, 0.38181643625192097, 2, y error upper
0.21950075075075082, 0.3074116743471573, 2, y error lower
0.45880255255255264, 0.3410138248847927, 3, Point
0.6511824324324366, 0.3410138248847927, 3, x error upper
0.26642267267267017, 0.3410138248847927, 3, x error lower
0.45880255255255264, 0.4010176651305697, 3, y error upper
0.45880255255255264, 0.2810099846390157, 3, y error lower
0.7262575075075076, 0.3002112135176651, 4, Point
0.7942942942942958, 0.3002112135176651, 4, x error upper
0.6605668168168156, 0.3002112135176651, 4, x error lower
0.7262575075075076, 0.3434139784946246, 4, y error upper
0.7262575075075076, 0.2570084485407058, 4, y error lower
1.1321321321321323, 0.21140552995391704, 5, Point
1.3995870870870926, 0.21140552995391704, 5, x error upper
0.8623310810810755, 0.21140552995391704, 5, x error lower
1.1321321321321323, 0.23540706605222783, 5, y error upper
1.1321321321321323, 0.18740399385560624, 5, y error lower
0.02946696696696699, 1.3178763440860217, 6, Point
0.05527402402402393, 1.3178763440860217, 6, x error upper
0.0013138138138140132, 1.3178763440860217, 6, x error lower
0.02946696696696699, 1.3418778801843319, 6, y error upper
0.02946696696696699, 1.2938748079877116, 6, y error lower
